,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol),exo/endo,Type of Coordination Atoms,Number of Coordination Atoms
144,O=C(C1=CC=C(Cl)C=C1)C2=CN(CCC=C)C3=CC=CC=C32,,CC(CCN1C2=CC=CC=C32)C1=C3C(C4=CC=C(Cl)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,135,,,,,,,,,,,,,,,0.63,,0.0,,,Ir,,,0.1,,4.0,,True,,12.0,,1.0,,,,"P,P",,,,,,,0.92,,,,4.0,,,,,,
145,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC=C32,,CC(CCN1C2=CC=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,135,,,,,,,,,,,,,,,0.9,,0.0,,,Ir,,,0.1,,4.0,,True,,13.0,,1.0,,,,"P,P",,,,,,,0.92,,,,4.0,,,,,,
146,O=C(C1=CC=C(C=CC=C2)C2=C1)C3=CN(CCC=C)C4=CC=CC=C43,,CC(CCN1C2=CC=CC=C32)C1=C3C(C4=CC=C(C=CC=C5)C5=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,135,,,,,,,,,,,,,,,0.97,,0.0,,,Ir,,,0.1,,4.0,,True,,14.0,,1.0,,,,"P,P",,,,,,,0.86,,,,4.0,,,,,,
147,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC=C32,,CC(CCN1C2=CC=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.86,,0.0,,,Ir,,,0.1,,4.0,,True,,15.0,,1.0,,,,"P,P",,,,,,,0.98,,,,4.0,,,,,,
148,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC=C32,,CC(CCN1C2=CC=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,100,,,,,,,,,,,,,,,0.66,,0.0,,,Ir,,,0.1,,4.0,,True,,16.0,,1.0,,,,"P,P",,,,,,,0.96,,,,4.0,,,,,,
149,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC(OC)=C32,,CC(CCN1C2=CC=CC(OC)=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.81,,0.0,,,Ir,,,0.1,,24.0,,True,,17.0,,1.0,,,,"P,P",,,,,,,0.91,,,,4.0,,,,,,
150,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=C(OC)C=C32,,CC(CCN1C2=CC=C(OC)C=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.7,,0.0,,,Ir,,,0.1,,24.0,,True,,18.0,,1.0,,,,"P,P",,,,,,,0.85,,,,4.0,,,,,,
151,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC(Br)=C32,,CC(CCN1C2=CC=CC(Br)=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,,,0.0,,,Ir,,,0.1,,24.0,,True,,19.0,,1.0,,,,"P,P",,,,,,,,,,,4.0,,,,,,
152,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=C(Br)C=C32,,CC(CCN1C2=CC=C(Br)C=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.61,,0.0,,,Ir,,,0.1,,24.0,,True,,20.0,,1.0,,,,"P,P",,,,,,,0.91,,,,4.0,,,,,,
153,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC(F)=CC=C32,,CC(CCN1C2=CC(F)=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.77,,0.0,,,Ir,,,0.1,,24.0,,True,,21.0,,1.0,,,,"P,P",,,,,,,0.97,,,,4.0,,,,,,
154,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=C(F)C=CC=C32,,CC(CCN1C2=C(F)C=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.81,,0.0,,,Ir,,,0.1,,24.0,,True,,22.0,,1.0,,,,"P,P",,,,,,,0.88,,,,4.0,,,,,,
155,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=C(C)C=CC=C32,,CC(CCN1C2=C(C)C=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.68,,0.0,,,Ir,,,0.1,,24.0,,True,,23.0,,1.0,,,,"P,P",,,,,,,0.37,,,,4.0,,,,,,
156,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C/CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.75,,0.0,,,Ir,,,0.1,,24.0,,True,,24.0,,1.0,,,,"P,P",,,,,,,0.49,,,,4.0,,,,,,
157,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.81,,0.0,,,Ir,,,0.1,,24.0,,True,,25.0,,1.0,,,,"P,P",,,,,,,0.9,,,,4.0,,,,,,
158,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@]4[C@@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.73,,0.0,,,Ir,,,0.1,,24.0,,True,,26.0,,1.0,,,,"P,P",,,,,,,0.93,,,,4.0,,,,,,
159,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@]4[C@@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.74,,0.0,,,Ir,,,0.1,,24.0,,True,,27.0,,1.0,,,,"P,P",,,,,,,0.98,,,,4.0,,,,,,
160,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C/C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.94,,0.0,,,Ir,,,,,24.0,,True,,28.0,,1.0,,,,"P,P",,,,,,,0.33,,,,4.0,,,,,,
161,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.87,,0.0,,,Ir,,,,,24.0,,True,,29.0,,1.0,,,,"P,P",,,,,,,0.74,,,,4.0,,,,,,
162,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@]4[C@@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2.0,10.1002_adsc.201401163,1.0,10,,120,,,,,,,,,,,,,,,0.98,,0.0,,,Ir,,,,,24.0,,True,,30.0,,1.0,,,,"P,P",,,,,,,0.84,,,,4.0,,,,,,
163,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.87,0.4,,,,Ir,,,0.1,,20.0,,False,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
164,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C1=CC=CC=C1)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C4=CC=CC=C4)C)C5=C3C=CC=C5,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.03,0.4,,,,Ir,,,0.1,,20.0,,False,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
165,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C(C)C)(C(C)C)C(C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C(C)C)(C(C)C)C(C)C)C4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.0,0.4,,,,Ir,,,0.1,,20.0,,False,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
166,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#CC1=CC=C(C)C=C1,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#CC4=CC=C(C)C=C4)C5=C3C=CC=C5,O=C(N1)C2=C(C=CC=C2)C1(C(C(C)=C)=C3C4=CC=C(C)C=C4)C5=C3C=CC=C5,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3R",,0.01,,,0.03,0.4,,,,Ir,,,0.1,,20.0,,False,,4.0,0.3,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
167,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[H],O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[H])C4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3R",,0.01,,,0.0,0.4,,,,Ir,,,0.1,,20.0,,False,,5.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
168,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.0,0.4,,,,Ir,,,0.1,,20.0,,False,,6.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
169,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.92,0.4,,,,Ir,2.0,,0.1,,48.0,,False,,7.0,,1.0,,,,,,,,,,,0.995,,,,1.0,,,0.15,,,
170,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,FC1=C(F)C2=C([C@H]3C(C4=CC=C[C@H]4[Fe]C5C=CC=C5)=C[C@@H]2C(C6=CC=CC6[Fe]C7C=CC=C7)=C3)C(F)=C1F.FC8=C(F)C9=C([C@H]%10C(C%11=CC=C[C@H]%11[Fe]C%12C=CC=C%12)=C[C@@H]9C(C%13=CC=CC%13[Fe]C)=C%10)C(F)=C8F.[Ir+].[Cl-].[Ir+].[Cl-].C%14=CCC=C%14,,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.12,0.4,,,,Ir,2.0,,0.1,,20.0,,False,,8.0,,1.0,,,,,,,,,,,0.58,,,,1.0,,,0.15,,,
171,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,C12=C(C=CC=C2)C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=[C@]1[C@]5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C5C=CC=C8.C9=C\CCCCCC/9.[Ir+].[Cl-].C%10=C\CCCCCC/%10.C%11=C\CCCCCC/%11.[Ir+].[Cl-].C%12=C\CCCCCC/%12,,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,P,P",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.0,0.4,,,,Ir,2.0,,0.1,,20.0,,False,,9.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.15,,,
